13:41:53.107 [main] INFO  com.demo.baseutil.Basetest - 
13:41:53.115 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
13:41:53.217 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
13:41:53.224 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 12_04_2024_13_41_53/Report/12_04_2024_13_41_53
13:41:53.347 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
13:41:53.348 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
13:42:05.440 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
13:42:07.996 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
13:42:08.007 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
13:42:08.015 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
13:42:08.015 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
13:42:08.016 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
13:42:08.016 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
13:42:10.623 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
13:42:10.624 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
13:42:10.977 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
13:42:10.978 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
13:42:13.261 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
13:42:13.261 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
13:42:13.605 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
13:42:17.681 [main] INFO  com.demo.baseutil.Basetest - Scroll down
13:42:17.681 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
13:42:20.679 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
13:42:22.724 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
13:42:41.935 [main] INFO  com.demo.baseutil.Basetest - Scroll down
13:42:43.966 [main] INFO  com.demo.baseutil.Basetest - Validate transaction is clicked is clickable
13:42:45.642 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
13:42:46.244 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
13:42:47.019 [main] ERROR com.demo.baseutil.Basetest - Failed to close the Browser
