12:06:50.600 [main] INFO  com.demo.baseutil.Basetest - 
12:06:50.629 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
12:06:51.291 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
12:06:51.332 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace/reports/Automation Report- 06_28_2024_12_06_51/Report/06_28_2024_12_06_51
12:06:51.881 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
12:06:51.886 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
12:07:18.283 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
12:07:21.488 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
12:07:21.561 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
12:07:21.577 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
12:07:21.579 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
12:07:21.580 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
12:07:21.580 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
12:07:24.768 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
12:07:24.774 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
12:07:25.768 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
12:07:25.771 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
12:07:28.790 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
12:07:28.791 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
12:07:29.582 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
12:07:33.732 [main] INFO  com.demo.baseutil.Basetest - Scroll down
12:07:33.733 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
12:07:38.390 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
12:07:44.633 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
12:08:02.663 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
12:08:05.823 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
12:08:14.048 [main] INFO  com.demo.baseutil.Basetest - Scroll down
12:08:16.060 [main] INFO  com.demo.baseutil.Basetest - Validate Process is clicked is clickable
12:08:19.603 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process is clicked
12:08:24.611 [main] INFO  com.demo.baseutil.Basetest - Validate Process add is clicked is clickable
12:08:27.903 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process add is clicked
12:08:32.914 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
12:08:35.821 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
12:08:37.836 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
12:08:40.708 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
12:08:50.744 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
12:08:53.700 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
12:08:56.919 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
12:08:58.192 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
12:08:59.958 [main] ERROR com.demo.baseutil.Basetest - Failed to close the Browser
