16:38:03.235 [main] INFO  com.demo.baseutil.Basetest - 
16:38:03.239 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
16:38:03.301 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
16:38:03.306 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace\com.NFR.Trace/reports/Automation Report- 04_01_2024_16_38_03/Report/04_01_2024_16_38_03
16:38:03.408 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
16:38:03.409 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
16:38:16.283 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
16:38:18.639 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
16:38:18.659 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
16:38:18.667 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
16:38:18.668 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
16:38:18.668 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
16:38:18.668 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
16:38:20.915 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
16:38:20.916 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
16:38:21.157 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
16:38:21.158 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
16:38:23.480 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
16:38:23.480 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
16:38:23.671 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
16:38:23.692 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:38:23.692 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
16:38:26.265 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
16:38:28.272 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
16:38:38.297 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
16:38:40.724 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
16:38:48.875 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:38:50.906 [main] INFO  com.demo.baseutil.Basetest - Validate transaction is clicked is clickable
16:38:53.353 [main] INFO  com.demo.baseutil.Basetest - Clicked on : transaction is clicked
16:38:58.368 [main] INFO  com.demo.baseutil.Basetest - Validate add new is clicked is clickable
16:39:00.999 [main] INFO  com.demo.baseutil.Basetest - Clicked on : add new is clicked
16:39:06.016 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:39:08.385 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:39:10.402 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Saved Value is entered
16:39:10.715 [main] INFO  com.demo.baseutil.Basetest - F2PG10000578 typed into Saved Value is entered
16:39:12.730 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:39:15.066 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:39:17.084 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:39:19.754 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:39:21.766 [main] INFO  com.demo.baseutil.Basetest - Validate chooseprocess id is clicked is clickable
16:39:24.514 [main] INFO  com.demo.baseutil.Basetest - Clicked on : chooseprocess id is clicked
16:39:26.523 [main] INFO  com.demo.baseutil.Basetest - Validate Process commision is selected is clickable
16:39:28.869 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process commision is selected
16:39:31.120 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:39:31.135 [main] INFO  com.demo.baseutil.Basetest - Validate date is selected is clickable
16:39:33.759 [main] INFO  com.demo.baseutil.Basetest - Clicked on : date is selected
16:39:34.769 [main] INFO  com.demo.baseutil.Basetest - Validate date netx button is clickable
16:39:37.133 [main] INFO  com.demo.baseutil.Basetest - Clicked on : date netx button
16:39:37.133 [main] INFO  com.demo.baseutil.Basetest - Validate date is entered is clickable
16:39:39.569 [main] INFO  com.demo.baseutil.Basetest - Clicked on : date is entered
16:39:41.571 [main] INFO  com.demo.baseutil.Basetest - Validate date is selected is clickable
16:39:44.028 [main] INFO  com.demo.baseutil.Basetest - Clicked on : date is selected
16:39:50.098 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:39:50.098 [main] INFO  com.demo.baseutil.Basetest - Validate activity is selected is clickable
16:39:52.552 [main] INFO  com.demo.baseutil.Basetest - Clicked on : activity is selected
16:39:52.558 [main] INFO  com.demo.baseutil.Basetest - Enter the value into activity Value is entered
16:39:52.914 [main] INFO  com.demo.baseutil.Basetest - abcd typed into activity Value is entered
16:39:58.976 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:39:58.976 [main] INFO  com.demo.baseutil.Basetest - Validate packing type dropdown is selected is clickable
16:40:01.369 [main] INFO  com.demo.baseutil.Basetest - Clicked on : packing type dropdown is selected
16:40:01.369 [main] INFO  com.demo.baseutil.Basetest - Validate packing type dropdown is selected is clickable
16:40:03.717 [main] INFO  com.demo.baseutil.Basetest - Clicked on : packing type dropdown is selected
16:40:05.755 [main] INFO  com.demo.baseutil.Basetest - Validate Add Transaction is selected is clickable
16:40:08.301 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add Transaction is selected
16:40:10.319 [main] INFO  com.demo.baseutil.Basetest - Validate productid is selected is clickable
16:40:14.572 [main] INFO  com.demo.baseutil.Basetest - Clicked on : productid is selected
16:40:14.572 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the productid
16:40:14.893 [main] INFO  com.demo.baseutil.Basetest - F2PG10000578 typed into enter the productid
16:40:14.893 [main] INFO  com.demo.baseutil.Basetest - Validate productid is selected is clickable
16:40:17.240 [main] INFO  com.demo.baseutil.Basetest - Clicked on : productid is selected
16:40:17.240 [main] INFO  com.demo.baseutil.Basetest - Validate search is selected is clickable
16:40:19.626 [main] INFO  com.demo.baseutil.Basetest - Clicked on : search is selected
16:40:19.626 [main] INFO  com.demo.baseutil.Basetest - Validate search button is clicked is clickable
16:40:22.066 [main] INFO  com.demo.baseutil.Basetest - Clicked on : search button is clicked
16:40:24.134 [main] INFO  com.demo.baseutil.Basetest - Scroll up
16:40:26.160 [main] INFO  com.demo.baseutil.Basetest - Scroll up
16:40:26.160 [main] INFO  com.demo.baseutil.Basetest - Validate add new is clicked is clickable
16:40:28.557 [main] INFO  com.demo.baseutil.Basetest - Clicked on : add new is clicked
16:40:33.572 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:40:35.860 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:40:37.868 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Saved Value is entered
16:40:38.150 [main] INFO  com.demo.baseutil.Basetest - F2PG10000578 typed into Saved Value is entered
16:40:40.160 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:40:42.559 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:40:44.566 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:40:46.841 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:40:48.852 [main] INFO  com.demo.baseutil.Basetest - Validate chooseprocess id is clicked is clickable
16:40:51.281 [main] INFO  com.demo.baseutil.Basetest - Clicked on : chooseprocess id is clicked
16:40:53.299 [main] INFO  com.demo.baseutil.Basetest - Validate Process aggre is selected is clickable
16:40:55.633 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process aggre is selected
16:40:57.672 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:40:57.672 [main] INFO  com.demo.baseutil.Basetest - Validate org is selected is clickable
16:40:59.994 [main] INFO  com.demo.baseutil.Basetest - Clicked on : org is selected
16:41:01.999 [main] INFO  com.demo.baseutil.Basetest - Enter the value into org value is entered
16:41:02.250 [main] INFO  com.demo.baseutil.Basetest - 178 typed into org value is entered
16:41:07.260 [main] INFO  com.demo.baseutil.Basetest - Validate org is selected is clickable
16:41:09.608 [main] INFO  com.demo.baseutil.Basetest - Clicked on : org is selected
16:41:11.615 [main] INFO  com.demo.baseutil.Basetest - Validate location is selected is clickable
16:41:13.945 [main] INFO  com.demo.baseutil.Basetest - Clicked on : location is selected
16:41:13.945 [main] INFO  com.demo.baseutil.Basetest - Enter the value into location value is entered
16:41:14.208 [main] INFO  com.demo.baseutil.Basetest - test typed into location value is entered
