13:15:14.024 [main] INFO  com.demo.baseutil.Basetest - 
13:15:14.033 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
13:15:14.163 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
13:15:14.170 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace\com.NFR.Trace/reports/Automation Report- 03_22_2024_13_15_14/Report/03_22_2024_13_15_14
13:15:14.322 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
13:15:14.323 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
13:15:39.934 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
13:15:42.588 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
13:15:42.657 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
13:15:42.716 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
13:15:42.716 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
13:15:42.716 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
13:15:42.716 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
13:15:45.400 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
13:15:45.400 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
13:15:47.129 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
13:15:47.129 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
13:15:49.653 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
13:15:49.653 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
13:15:50.553 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
13:15:50.553 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
13:15:55.272 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
13:15:57.386 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
13:16:07.411 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
13:16:24.827 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
13:16:26.902 [main] INFO  com.demo.baseutil.Basetest - Validate Network Management is clicked is clickable
13:16:30.658 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Network Management is clicked
13:16:35.907 [main] INFO  com.demo.baseutil.Basetest - Validate Add new is clicked is clickable
13:16:38.631 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add new is clicked
13:16:40.640 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation Name is clicked is clickable
13:16:43.438 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation Name is clicked
13:16:43.444 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Organisation is Entered
13:16:44.303 [main] INFO  com.demo.baseutil.Basetest - HXkEqvOV typed into Organisation is Entered
13:16:44.307 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation type is clicked is clickable
13:16:46.693 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation type is clicked
13:16:46.693 [main] INFO  com.demo.baseutil.Basetest - Validate upstream is selected is clickable
13:16:49.373 [main] INFO  com.demo.baseutil.Basetest - Clicked on : upstream is selected
13:16:49.375 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation role is clicked is clickable
13:16:51.693 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation role is clicked
13:16:51.693 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation role is selected is clickable
13:16:54.898 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation role is selected
13:16:54.898 [main] INFO  com.demo.baseutil.Basetest - Validate module is clicked is clickable
13:16:58.557 [main] INFO  com.demo.baseutil.Basetest - Clicked on : module is clicked
13:16:58.557 [main] INFO  com.demo.baseutil.Basetest - Validate module is selected is clickable
13:17:01.431 [main] INFO  com.demo.baseutil.Basetest - Clicked on : module is selected
13:17:01.431 [main] INFO  com.demo.baseutil.Basetest - Validate email field is clicked is clickable
13:17:03.933 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email field is clicked
13:17:03.935 [main] INFO  com.demo.baseutil.Basetest - Enter the value into emailid is Entered
13:17:04.642 [main] INFO  com.demo.baseutil.Basetest - 5PbCojfW203@yopmail.com typed into emailid is Entered
13:17:05.650 [main] INFO  com.demo.baseutil.Basetest - Validate sendinvite button is clicked is clickable
13:17:08.194 [main] INFO  com.demo.baseutil.Basetest - Clicked on : sendinvite button is clicked
13:17:10.200 [main] INFO  com.demo.baseutil.Basetest - Validate submit is selected is clickable
13:17:12.647 [main] INFO  com.demo.baseutil.Basetest - Clicked on : submit is selected
13:17:28.446 [main] INFO  com.demo.baseutil.Basetest - Validate Email address input field is clicked is clickable
13:17:33.356 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Email address input field is clicked
13:17:33.356 [main] INFO  com.demo.baseutil.Basetest - Enter the value into email address is entered
13:17:33.649 [main] INFO  com.demo.baseutil.Basetest - 5PbCojfW203@yopmail.com typed into email address is entered
13:17:33.649 [main] INFO  com.demo.baseutil.Basetest - Validate arrow button is clicked is clickable
13:17:41.582 [main] INFO  com.demo.baseutil.Basetest - Clicked on : arrow button is clicked
13:17:44.679 [main] INFO  com.demo.baseutil.Basetest - Validate first email is clicked is clickable
13:17:47.166 [main] INFO  com.demo.baseutil.Basetest - Clicked on : first email is clicked
13:17:49.246 [main] INFO  com.demo.baseutil.Basetest - Validate email address is clicked is clickable
13:17:52.041 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address is clicked
13:17:54.076 [main] INFO  com.demo.baseutil.Basetest - Validate pass is clicked is clickable
13:17:59.529 [main] INFO  com.demo.baseutil.Basetest - Clicked on : pass is clicked
13:17:59.529 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password is entered
13:17:59.988 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password is entered
13:17:59.988 [main] INFO  com.demo.baseutil.Basetest - Validate confirm password is clicked is clickable
13:18:02.413 [main] INFO  com.demo.baseutil.Basetest - Clicked on : confirm password is clicked
13:18:02.413 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Confirm Password is entered
13:18:02.706 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Confirm Password is entered
13:18:04.742 [main] INFO  com.demo.baseutil.Basetest - Scroll down
13:18:04.742 [main] INFO  com.demo.baseutil.Basetest - Validate button is clicked is clickable
13:18:07.100 [main] INFO  com.demo.baseutil.Basetest - Clicked on : button is clicked
13:18:09.112 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
13:18:11.902 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
13:18:11.904 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
13:18:12.485 [main] INFO  com.demo.baseutil.Basetest - 5PbCojfW203@yopmail.com typed into Email Id Entered
