15:22:39.403 [main] INFO  com.demo.baseutil.Basetest - 
15:22:39.409 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
15:22:39.490 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
15:22:39.495 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace\com.NFR.Trace/reports/Automation Report- 05_10_2024_15_22_39/Report/05_10_2024_15_22_39
15:22:39.597 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
15:22:39.599 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
15:22:49.079 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
15:22:51.563 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
15:22:51.583 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
15:22:51.589 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
15:22:51.589 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
15:22:51.589 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
15:22:51.589 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
15:22:53.836 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
15:22:53.836 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
15:22:54.116 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
15:22:54.116 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
15:22:56.361 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
15:22:56.362 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
15:22:56.568 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
15:23:00.652 [main] INFO  com.demo.baseutil.Basetest - Scroll down
15:23:00.652 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
15:23:03.413 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
15:23:05.605 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
15:23:23.622 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
15:23:26.039 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
15:23:34.328 [main] INFO  com.demo.baseutil.Basetest - Scroll down
15:23:36.342 [main] INFO  com.demo.baseutil.Basetest - Validate Process is clicked is clickable
15:23:38.848 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process is clicked
15:23:48.866 [main] INFO  com.demo.baseutil.Basetest - Validate Process add is clicked is clickable
15:23:51.313 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process add is clicked
15:23:56.326 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
15:23:59.778 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
15:24:01.788 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Saved Value is entered
15:24:02.147 [main] INFO  com.demo.baseutil.Basetest - F2PG10000783 typed into Saved Value is entered
15:24:04.150 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
15:24:06.478 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
15:24:08.492 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
15:24:10.901 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
15:24:12.909 [main] INFO  com.demo.baseutil.Basetest - Validate outside is clicked is clickable
15:24:15.262 [main] INFO  com.demo.baseutil.Basetest - Clicked on : outside is clicked
15:24:21.341 [main] INFO  com.demo.baseutil.Basetest - Scroll down
15:24:21.341 [main] INFO  com.demo.baseutil.Basetest - Validate process name is clicked is clickable
15:24:24.882 [main] INFO  com.demo.baseutil.Basetest - Clicked on : process name is clicked
