17:34:49.090 [main] INFO  com.demo.baseutil.Basetest - 
17:34:49.103 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
17:34:49.418 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
17:34:49.446 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 12_19_2024_17_34_49/Report/12_19_2024_17_34_49
17:34:49.798 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
17:34:49.802 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
17:35:50.422 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
17:35:53.527 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
17:35:53.563 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
17:35:53.581 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
17:35:53.582 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
17:35:53.582 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
17:35:53.582 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
17:35:56.330 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
17:35:56.331 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
17:35:57.197 [main] INFO  com.demo.baseutil.Basetest - ldekkenq362@yopmail.com typed into Email Id Entered
17:35:57.198 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
17:35:59.808 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
17:35:59.809 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
17:36:00.116 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
17:36:04.209 [main] INFO  com.demo.baseutil.Basetest - Scroll down
17:36:04.209 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
17:36:07.618 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
17:36:09.630 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
17:36:16.665 [main] INFO  com.demo.baseutil.Basetest - Scroll till the Transaction is scrolled
17:36:41.189 [main] ERROR com.demo.baseutil.Basetest - Scroll till the Transaction is scrolled failed
17:36:41.189 [main] INFO  com.demo.baseutil.Basetest - Validate transaction is clicked is clickable
17:36:43.839 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
17:37:17.939 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
17:37:18.779 [main] ERROR com.demo.baseutil.Basetest - Failed to close the Browser
