17:49:22.257 [main] INFO  com.demo.baseutil.Basetest - 
17:49:22.262 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
17:49:22.424 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
17:49:22.431 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 01_20_2025_17_49_22/Report/01_20_2025_17_49_22
17:49:22.581 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
17:49:22.583 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
17:49:35.183 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
17:49:38.012 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
17:49:38.522 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
17:49:38.539 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
17:49:38.540 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
17:49:38.540 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
17:49:38.541 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
17:49:41.180 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
17:49:41.181 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
17:49:41.563 [main] INFO  com.demo.baseutil.Basetest - farmtoplatef2p@paramountsoft.net typed into Email Id Entered
17:49:41.564 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
17:49:43.859 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
17:49:43.859 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
17:49:44.193 [main] INFO  com.demo.baseutil.Basetest - Admin1234 typed into Password Id Entered
17:49:53.276 [main] INFO  com.demo.baseutil.Basetest - Scroll down
17:49:54.278 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
17:49:58.393 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
17:50:06.421 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
17:50:19.427 [main] INFO  com.demo.baseutil.Basetest - Validate Network Management is clicked is clickable
17:50:21.986 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Network Management is clicked
17:50:25.992 [main] INFO  com.demo.baseutil.Basetest - Validate Add new is clicked is clickable
17:50:28.463 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add new is clicked
17:50:30.479 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation Name is clicked is clickable
17:50:32.933 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation Name is clicked
17:50:32.941 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Organisation is Entered
17:50:33.253 [main] INFO  com.demo.baseutil.Basetest - GncnHciu typed into Organisation is Entered
17:50:33.253 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation type is clicked is clickable
17:50:35.686 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation type is clicked
17:50:35.687 [main] INFO  com.demo.baseutil.Basetest - Validate upstream is selected is clickable
17:50:38.181 [main] INFO  com.demo.baseutil.Basetest - Clicked on : upstream is selected
17:50:38.183 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation role is clicked is clickable
17:50:40.591 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation role is clicked
17:50:40.591 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation role is selected is clickable
17:50:43.010 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation role is selected
17:50:43.011 [main] INFO  com.demo.baseutil.Basetest - Validate module is clicked is clickable
17:50:45.431 [main] INFO  com.demo.baseutil.Basetest - Clicked on : module is clicked
17:50:45.431 [main] INFO  com.demo.baseutil.Basetest - Validate module is selected is clickable
17:50:47.885 [main] INFO  com.demo.baseutil.Basetest - Clicked on : module is selected
17:50:47.887 [main] INFO  com.demo.baseutil.Basetest - Validate email field is clicked is clickable
17:50:50.260 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email field is clicked
17:50:50.263 [main] INFO  com.demo.baseutil.Basetest - Enter the value into emailid is Entered
17:50:50.736 [main] INFO  com.demo.baseutil.Basetest - 96701avcyghg@yopmail.com typed into emailid is Entered
17:50:56.822 [main] INFO  com.demo.baseutil.Basetest - Scroll down
17:51:03.824 [main] INFO  com.demo.baseutil.Basetest - Validate Database Type is clicked is clickable
17:51:06.223 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Database Type is clicked
17:51:06.223 [main] INFO  com.demo.baseutil.Basetest - Validate Db is selected is clickable
17:51:08.674 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Db is selected
17:51:10.703 [main] INFO  com.demo.baseutil.Basetest - Scroll down successful
17:51:11.714 [main] INFO  com.demo.baseutil.Basetest - Validate Db is selected is clickable
17:51:14.122 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Db is selected
17:51:16.136 [main] INFO  com.demo.baseutil.Basetest - Validate ordermgmt is selected is clickable
17:51:18.570 [main] INFO  com.demo.baseutil.Basetest - Clicked on : ordermgmt is selected
17:51:18.571 [main] INFO  com.demo.baseutil.Basetest - Validate Soil Dashboard is selected is clickable
17:51:20.971 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Soil Dashboard is selected
17:51:20.972 [main] INFO  com.demo.baseutil.Basetest - Validate Submit Button is clicked is clickable
17:51:23.327 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Submit Button is clicked
17:51:25.489 [main] INFO  com.demo.baseutil.Basetest - Validate Email address input field is clicked is clickable
17:51:29.707 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Email address input field is clicked
17:51:29.708 [main] INFO  com.demo.baseutil.Basetest - Enter the value into email address is entered
17:51:30.114 [main] INFO  com.demo.baseutil.Basetest - 96701avcyghg@yopmail.com typed into email address is entered
17:51:30.115 [main] INFO  com.demo.baseutil.Basetest - Validate arrow button is clicked is clickable
17:51:33.413 [main] INFO  com.demo.baseutil.Basetest - Clicked on : arrow button is clicked
17:51:45.618 [main] INFO  com.demo.baseutil.Basetest - Scroll till the scrolldown
17:51:45.718 [main] INFO  com.demo.baseutil.Basetest - Scroll till the scrolldown completed
17:51:47.732 [main] INFO  com.demo.baseutil.Basetest - Validate first email is clicked is clickable
17:51:50.139 [main] INFO  com.demo.baseutil.Basetest - Clicked on : first email is clicked
17:51:52.212 [main] INFO  com.demo.baseutil.Basetest - Validate email address is clicked is clickable
17:51:54.662 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address is clicked
17:51:56.685 [main] INFO  com.demo.baseutil.Basetest - Validate pass is clicked is clickable
17:51:59.605 [main] INFO  com.demo.baseutil.Basetest - Clicked on : pass is clicked
17:51:59.605 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password is entered
17:51:59.859 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password is entered
17:51:59.860 [main] INFO  com.demo.baseutil.Basetest - Validate confirm password is clicked is clickable
17:52:02.217 [main] INFO  com.demo.baseutil.Basetest - Clicked on : confirm password is clicked
17:52:02.218 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Confirm Password is entered
17:52:02.509 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Confirm Password is entered
17:52:08.591 [main] INFO  com.demo.baseutil.Basetest - Scroll down
17:52:08.591 [main] INFO  com.demo.baseutil.Basetest - Validate button is clicked is clickable
17:52:11.024 [main] INFO  com.demo.baseutil.Basetest - Clicked on : button is clicked
17:52:13.027 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
17:52:15.428 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
17:52:15.429 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
17:52:15.836 [main] INFO  com.demo.baseutil.Basetest - 96701avcyghg@yopmail.com typed into Email Id Entered
17:52:15.836 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
17:52:18.195 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
17:52:18.195 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
17:52:18.455 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
17:52:22.505 [main] INFO  com.demo.baseutil.Basetest - Scroll down
17:52:22.505 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
17:52:25.670 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
17:52:28.703 [main] INFO  com.demo.baseutil.Basetest - Scroll down successful
17:52:30.711 [main] INFO  com.demo.baseutil.Basetest - Validate Press the button is clickable
17:52:33.782 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the button
17:52:33.801 [main] INFO  com.demo.baseutil.Basetest - Scroll down successful
17:52:35.810 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
17:52:38.271 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
17:52:40.273 [main] INFO  com.demo.baseutil.Basetest - Validate Press the button is clickable
17:52:42.714 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the button
17:52:45.728 [main] INFO  com.demo.baseutil.Basetest - Validate Click on First is clickable
17:52:48.082 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on First
17:52:48.084 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the  First
17:52:48.426 [main] INFO  com.demo.baseutil.Basetest - First typed into enter the  First
17:52:48.426 [main] INFO  com.demo.baseutil.Basetest - Validate Click on last is clickable
17:52:50.849 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on last
17:52:50.902 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the  Last
17:52:51.176 [main] INFO  com.demo.baseutil.Basetest - Last typed into enter the  Last
17:52:51.177 [main] INFO  com.demo.baseutil.Basetest - Validate Click on dest is clickable
17:52:53.645 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on dest
17:52:53.647 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the  dest
17:52:53.949 [main] INFO  com.demo.baseutil.Basetest - dest typed into enter the  dest
17:52:53.951 [main] INFO  com.demo.baseutil.Basetest - Validate Click on zone is clickable
17:52:56.384 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on zone
17:52:58.393 [main] INFO  com.demo.baseutil.Basetest - Validate Click on zone val is clickable
17:53:00.798 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on zone val
17:53:00.798 [main] INFO  com.demo.baseutil.Basetest - Validate Click on Submit is clickable
17:53:03.189 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on Submit
17:53:03.190 [main] INFO  com.demo.baseutil.Basetest - Validate Click on address is clickable
17:53:09.935 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on address
17:53:09.936 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the  address
17:53:10.241 [main] INFO  com.demo.baseutil.Basetest - 123 William Street, New York, NY, USA typed into enter the  address
17:53:12.244 [main] INFO  com.demo.baseutil.Basetest - Validate comapny name is clicked is clickable
17:53:14.608 [main] INFO  com.demo.baseutil.Basetest - Clicked on : comapny name is clicked
17:53:14.609 [main] INFO  com.demo.baseutil.Basetest - Validate Click on state is clickable
17:53:17.011 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on state
17:53:17.012 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the state
17:53:17.278 [main] INFO  com.demo.baseutil.Basetest - NY typed into Enetered the state
17:53:17.279 [main] INFO  com.demo.baseutil.Basetest - Validate Click on zip is clickable
17:53:19.760 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on zip
17:53:19.760 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetred the Zip
17:53:20.057 [main] INFO  com.demo.baseutil.Basetest - 10038-3804 typed into Enetred the Zip
17:53:20.058 [main] INFO  com.demo.baseutil.Basetest - Validate Click on city is clickable
17:53:22.445 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on city
17:53:22.445 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the city
17:53:22.745 [main] INFO  com.demo.baseutil.Basetest - New York typed into Enetered the city
17:53:22.748 [main] INFO  com.demo.baseutil.Basetest - Validate Click on country is clickable
17:53:25.123 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on country
17:53:25.124 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the country
17:53:25.493 [main] INFO  com.demo.baseutil.Basetest - United States typed into Enetered the country
17:53:25.494 [main] INFO  com.demo.baseutil.Basetest - Scroll till the scrolled to bankname
17:53:25.612 [main] INFO  com.demo.baseutil.Basetest - Scroll till the scrolled to bankname completed
17:53:25.612 [main] INFO  com.demo.baseutil.Basetest - Validate msmenumber is clicked is clickable
17:53:28.003 [main] INFO  com.demo.baseutil.Basetest - Clicked on : msmenumber is clicked
17:53:28.009 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the msmnumber
17:53:28.263 [main] INFO  com.demo.baseutil.Basetest - 192983758890 typed into Enetered the msmnumber
17:53:28.263 [main] INFO  com.demo.baseutil.Basetest - Validate bankname is clicked is clickable
17:53:30.653 [main] INFO  com.demo.baseutil.Basetest - Clicked on : bankname is clicked
17:53:30.661 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the bankname
17:53:30.939 [main] INFO  com.demo.baseutil.Basetest - Goldmann typed into Enetered the bankname
17:53:30.939 [main] INFO  com.demo.baseutil.Basetest - Validate accountname is clicked is clickable
17:53:33.354 [main] INFO  com.demo.baseutil.Basetest - Clicked on : accountname is clicked
17:53:33.355 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the accountname
17:53:33.603 [main] INFO  com.demo.baseutil.Basetest - Gold digger typed into Enetered the accountname
17:53:33.606 [main] INFO  com.demo.baseutil.Basetest - Validate accountnumber is clicked is clickable
17:53:36.005 [main] INFO  com.demo.baseutil.Basetest - Clicked on : accountnumber is clicked
17:53:36.005 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the accountnumber
17:53:36.350 [main] INFO  com.demo.baseutil.Basetest - 10000234500123 typed into Enetered the accountnumber
17:53:36.351 [main] INFO  com.demo.baseutil.Basetest - Validate ifscdrop is clicked is clickable
17:53:38.782 [main] INFO  com.demo.baseutil.Basetest - Clicked on : ifscdrop is clicked
17:53:38.782 [main] INFO  com.demo.baseutil.Basetest - Validate ifscdrop is clicked is clickable
17:53:41.206 [main] INFO  com.demo.baseutil.Basetest - Clicked on : ifscdrop is clicked
17:53:41.206 [main] INFO  com.demo.baseutil.Basetest - Validate ifsccode is clicked is clickable
17:53:43.674 [main] INFO  com.demo.baseutil.Basetest - Clicked on : ifsccode is clicked
17:53:43.674 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the ifsccode
17:53:43.982 [main] INFO  com.demo.baseutil.Basetest - IFSC0123494 typed into Enetered the ifsccode
17:53:50.088 [main] INFO  com.demo.baseutil.Basetest - Scroll down
17:53:52.103 [main] INFO  com.demo.baseutil.Basetest - Validate Click on Submit is clickable
17:53:54.568 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on Submit
17:53:58.007 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
17:53:59.011 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
17:54:12.406 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
17:54:14.799 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
