16:30:24.944 [main] INFO  com.demo.baseutil.Basetest - 
16:30:24.951 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
16:30:25.044 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
16:30:25.050 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace\com.NFR.Trace/reports/Automation Report- 04_01_2024_16_30_25/Report/04_01_2024_16_30_25
16:30:25.152 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
16:30:25.153 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
16:30:39.764 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
16:30:42.291 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
16:30:42.307 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
16:30:42.324 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
16:30:42.324 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
16:30:42.324 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
16:30:42.324 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
16:30:44.715 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
16:30:44.715 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
16:30:45.026 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
16:30:45.026 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
16:30:47.361 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
16:30:47.361 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
16:30:47.686 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
16:30:47.708 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:30:47.708 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
16:30:50.592 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
16:30:54.164 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
16:31:04.185 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
16:31:06.554 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
16:31:14.622 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:31:16.630 [main] INFO  com.demo.baseutil.Basetest - Validate transaction is clicked is clickable
16:31:19.038 [main] INFO  com.demo.baseutil.Basetest - Clicked on : transaction is clicked
16:31:24.039 [main] INFO  com.demo.baseutil.Basetest - Validate add new is clicked is clickable
16:31:26.379 [main] INFO  com.demo.baseutil.Basetest - Clicked on : add new is clicked
16:31:31.385 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:31:33.959 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:31:35.967 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Saved Value is entered
16:31:36.365 [main] INFO  com.demo.baseutil.Basetest - F2PG10000578 typed into Saved Value is entered
16:31:38.375 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:31:40.727 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:31:42.736 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
16:31:45.212 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
16:31:47.219 [main] INFO  com.demo.baseutil.Basetest - Validate chooseprocess id is clicked is clickable
16:31:49.702 [main] INFO  com.demo.baseutil.Basetest - Clicked on : chooseprocess id is clicked
16:31:51.708 [main] INFO  com.demo.baseutil.Basetest - Validate Process commision is selected is clickable
16:32:33.174 [main] ERROR com.demo.baseutil.Basetest - Process commision is selected is not clickable
16:32:33.174 [main] ERROR com.demo.baseutil.Basetest - Unable to click on Process commision is selected
