19:43:40.251 [main] INFO  com.demo.baseutil.Basetest - 
19:43:40.256 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
19:43:40.333 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
19:43:40.338 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace\com.NFR.Trace/reports/Automation Report- 04_05_2024_19_43_40/Report/04_05_2024_19_43_40
19:43:40.424 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
19:43:40.424 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
19:43:54.015 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
19:43:56.359 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
19:43:56.382 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
19:43:56.389 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:43:56.390 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
19:43:56.390 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
19:43:56.390 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
19:43:58.614 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
19:43:58.614 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
19:43:58.876 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
19:43:58.877 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
19:44:01.116 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
19:44:01.116 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
19:44:01.352 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
19:44:01.373 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:44:01.373 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
19:44:04.170 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
19:44:06.185 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
19:44:08.203 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
19:44:17.417 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
19:44:25.508 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:44:27.512 [main] INFO  com.demo.baseutil.Basetest - Validate transaction is clicked is clickable
19:44:29.961 [main] INFO  com.demo.baseutil.Basetest - Clicked on : transaction is clicked
19:44:42.983 [main] INFO  com.demo.baseutil.Basetest - Validate productid is selected is clickable
19:44:45.898 [main] INFO  com.demo.baseutil.Basetest - Clicked on : productid is selected
19:44:45.902 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the productid
19:44:46.202 [main] INFO  com.demo.baseutil.Basetest - F2PG10000694 typed into enter the productid
19:44:46.202 [main] INFO  com.demo.baseutil.Basetest - Validate productid is selected is clickable
19:44:48.589 [main] INFO  com.demo.baseutil.Basetest - Clicked on : productid is selected
19:44:48.589 [main] INFO  com.demo.baseutil.Basetest - Validate search is selected is clickable
19:44:50.903 [main] INFO  com.demo.baseutil.Basetest - Clicked on : search is selected
19:44:50.904 [main] INFO  com.demo.baseutil.Basetest - Validate search button is clicked is clickable
19:44:53.306 [main] INFO  com.demo.baseutil.Basetest - Clicked on : search button is clicked
19:44:55.432 [main] INFO  com.demo.baseutil.Basetest - Scroll up
19:44:57.461 [main] INFO  com.demo.baseutil.Basetest - Scroll up
19:44:57.461 [main] INFO  com.demo.baseutil.Basetest - Validate add new is clicked is clickable
19:45:00.003 [main] INFO  com.demo.baseutil.Basetest - Clicked on : add new is clicked
19:45:05.014 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
19:45:07.756 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
19:45:09.759 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Saved Value is entered
19:45:10.051 [main] INFO  com.demo.baseutil.Basetest - F2PG10000694 typed into Saved Value is entered
19:45:12.058 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
19:45:14.486 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
19:45:16.487 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
19:45:18.850 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
19:45:20.864 [main] INFO  com.demo.baseutil.Basetest - Validate chooseprocess id is clicked is clickable
19:45:23.296 [main] INFO  com.demo.baseutil.Basetest - Clicked on : chooseprocess id is clicked
19:45:25.307 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Packing/aggregation is entered
19:45:25.662 [main] INFO  com.demo.baseutil.Basetest - Packing typed into Packing/aggregation is entered
19:45:27.669 [main] INFO  com.demo.baseutil.Basetest - Validate chooseprocess id is clicked is clickable
19:45:30.021 [main] INFO  com.demo.baseutil.Basetest - Clicked on : chooseprocess id is clicked
19:45:34.037 [main] INFO  com.demo.baseutil.Basetest - Validate Process aggre is selected is clickable
19:45:36.355 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process aggre is selected
19:45:38.383 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:45:38.384 [main] INFO  com.demo.baseutil.Basetest - Validate org is selected is clickable
19:45:40.760 [main] INFO  com.demo.baseutil.Basetest - Clicked on : org is selected
19:45:42.775 [main] INFO  com.demo.baseutil.Basetest - Enter the value into org value is entered
19:45:43.014 [main] INFO  com.demo.baseutil.Basetest - 178 typed into org value is entered
19:45:48.023 [main] INFO  com.demo.baseutil.Basetest - Validate org is selected is clickable
19:45:49.656 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
19:45:50.085 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
19:45:50.283 [main] ERROR com.demo.baseutil.Basetest - Failed to close the Browser
