10:18:36.255 [main] INFO  com.demo.baseutil.Basetest - 
10:18:36.261 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
10:18:36.353 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
10:18:36.359 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 11_29_2024_10_18_36/Report/11_29_2024_10_18_36
10:18:36.479 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
10:18:36.481 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
10:18:49.517 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
10:18:52.145 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
10:18:52.171 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
10:18:52.189 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
10:18:52.189 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
10:18:52.190 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
10:18:52.190 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
10:18:55.579 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
10:18:55.580 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
10:18:56.013 [main] INFO  com.demo.baseutil.Basetest - distributorqa@yopmail.com typed into Email Id Entered
10:18:56.013 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
10:18:58.462 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
10:18:58.462 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
10:18:58.873 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
10:19:02.966 [main] INFO  com.demo.baseutil.Basetest - Scroll down
10:19:02.967 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
10:19:07.738 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
10:19:09.960 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
10:19:27.989 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
10:19:30.596 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
10:19:36.675 [main] INFO  com.demo.baseutil.Basetest - Validate Asset & Infrastructure Data is clicked is clickable
10:19:39.230 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Asset & Infrastructure Data is clicked
10:19:41.237 [main] INFO  com.demo.baseutil.Basetest - Validate Assets is clicked is clickable
10:19:43.969 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Assets is clicked
10:19:48.972 [main] INFO  com.demo.baseutil.Basetest - Validate Add new is clicked is clickable
10:19:51.548 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add new is clicked
10:19:56.558 [main] INFO  com.demo.baseutil.Basetest - Validate Asset type is clicked is clickable
10:19:59.081 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Asset type is clicked
10:19:59.081 [main] INFO  com.demo.baseutil.Basetest - Validate Click on Vehicle Name is clickable
10:20:01.627 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on Vehicle Name
10:20:03.643 [main] INFO  com.demo.baseutil.Basetest - Validate container name is clicked is clickable
10:20:06.180 [main] INFO  com.demo.baseutil.Basetest - Clicked on : container name is clicked
10:20:06.180 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the container name
10:20:06.730 [main] INFO  com.demo.baseutil.Basetest - containerr363636 typed into enter the container name
10:20:08.735 [main] INFO  com.demo.baseutil.Basetest - Validate length is clicked is clickable
