14:37:55.762 [main] INFO  com.demo.baseutil.Basetest - 
14:37:55.769 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
14:37:55.877 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
14:37:55.883 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace\com.NFR.Trace/reports/Automation Report- 03_31_2024_14_37_55/Report/03_31_2024_14_37_55
14:37:56.006 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
14:37:56.008 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
14:38:15.307 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
14:38:17.653 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
14:38:17.673 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
14:38:17.684 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
14:38:17.685 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
14:38:17.685 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
14:38:17.685 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
14:38:20.067 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
14:38:20.067 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
14:38:20.383 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
14:38:20.384 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
14:38:22.644 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
14:38:22.644 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
14:38:22.918 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
14:38:22.930 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:38:22.930 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
14:38:26.069 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
14:38:28.094 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
14:38:38.104 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
14:38:40.633 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
14:38:48.723 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:38:50.727 [main] INFO  com.demo.baseutil.Basetest - Validate transaction is clicked is clickable
14:38:53.307 [main] INFO  com.demo.baseutil.Basetest - Clicked on : transaction is clicked
14:38:58.311 [main] INFO  com.demo.baseutil.Basetest - Validate add new is clicked is clickable
14:39:00.831 [main] INFO  com.demo.baseutil.Basetest - Clicked on : add new is clicked
14:39:05.832 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
14:39:08.320 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
14:39:10.324 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Saved Value is entered
14:39:10.764 [main] INFO  com.demo.baseutil.Basetest - F2PG10000578 typed into Saved Value is entered
14:39:12.783 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
14:39:15.157 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
14:39:17.160 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
14:39:19.610 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
14:39:21.615 [main] INFO  com.demo.baseutil.Basetest - Validate chooseprocess id is clicked is clickable
14:39:24.025 [main] INFO  com.demo.baseutil.Basetest - Clicked on : chooseprocess id is clicked
14:39:26.030 [main] INFO  com.demo.baseutil.Basetest - Validate Process commision is selected is clickable
14:39:28.476 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process commision is selected
14:39:30.512 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:39:30.512 [main] INFO  com.demo.baseutil.Basetest - Validate date is selected is clickable
14:39:33.073 [main] INFO  com.demo.baseutil.Basetest - Clicked on : date is selected
14:39:34.074 [main] INFO  com.demo.baseutil.Basetest - Validate date netx button is clickable
14:39:36.445 [main] INFO  com.demo.baseutil.Basetest - Clicked on : date netx button
14:39:36.445 [main] INFO  com.demo.baseutil.Basetest - Validate date is entered is clickable
14:39:38.841 [main] INFO  com.demo.baseutil.Basetest - Clicked on : date is entered
14:39:40.847 [main] INFO  com.demo.baseutil.Basetest - Validate date is selected is clickable
14:39:43.339 [main] INFO  com.demo.baseutil.Basetest - Clicked on : date is selected
14:39:49.423 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:39:49.423 [main] INFO  com.demo.baseutil.Basetest - Validate activity is selected is clickable
14:39:51.962 [main] INFO  com.demo.baseutil.Basetest - Clicked on : activity is selected
14:39:51.962 [main] INFO  com.demo.baseutil.Basetest - Enter the value into activity Value is entered
14:39:52.338 [main] INFO  com.demo.baseutil.Basetest - abcd typed into activity Value is entered
14:39:58.387 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:39:58.387 [main] INFO  com.demo.baseutil.Basetest - Validate packing type dropdown is selected is clickable
14:40:00.740 [main] INFO  com.demo.baseutil.Basetest - Clicked on : packing type dropdown is selected
14:40:00.740 [main] INFO  com.demo.baseutil.Basetest - Validate packing type dropdown is selected is clickable
14:40:03.221 [main] INFO  com.demo.baseutil.Basetest - Clicked on : packing type dropdown is selected
14:40:05.266 [main] INFO  com.demo.baseutil.Basetest - Validate Add Transaction is selected is clickable
14:40:07.817 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add Transaction is selected
14:40:09.819 [main] INFO  com.demo.baseutil.Basetest - Validate productid is selected is clickable
14:40:15.181 [main] INFO  com.demo.baseutil.Basetest - Clicked on : productid is selected
14:40:15.181 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the productid
14:40:15.534 [main] INFO  com.demo.baseutil.Basetest - F2PG10000578 typed into enter the productid
14:40:15.534 [main] INFO  com.demo.baseutil.Basetest - Validate productid is selected is clickable
14:40:18.905 [main] INFO  com.demo.baseutil.Basetest - Clicked on : productid is selected
14:40:18.905 [main] INFO  com.demo.baseutil.Basetest - Validate search is selected is clickable
14:40:21.322 [main] INFO  com.demo.baseutil.Basetest - Clicked on : search is selected
14:40:21.322 [main] INFO  com.demo.baseutil.Basetest - Validate search button is clicked is clickable
14:40:23.773 [main] INFO  com.demo.baseutil.Basetest - Clicked on : search button is clicked
14:40:25.844 [main] INFO  com.demo.baseutil.Basetest - Scroll up
14:40:27.873 [main] INFO  com.demo.baseutil.Basetest - Scroll up
14:40:27.873 [main] INFO  com.demo.baseutil.Basetest - Validate add new is clicked is clickable
14:40:30.245 [main] INFO  com.demo.baseutil.Basetest - Clicked on : add new is clicked
14:40:35.251 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
14:40:37.591 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
14:40:39.598 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Saved Value is entered
14:40:40.126 [main] INFO  com.demo.baseutil.Basetest - F2PG10000578 typed into Saved Value is entered
14:40:42.129 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
14:40:44.574 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
14:40:46.584 [main] INFO  com.demo.baseutil.Basetest - Validate Product id is clicked is clickable
14:40:49.259 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Product id is clicked
14:40:51.266 [main] INFO  com.demo.baseutil.Basetest - Validate chooseprocess id is clicked is clickable
14:40:53.686 [main] INFO  com.demo.baseutil.Basetest - Clicked on : chooseprocess id is clicked
14:40:55.707 [main] INFO  com.demo.baseutil.Basetest - Validate Process aggre is selected is clickable
14:40:58.061 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process aggre is selected
14:41:00.100 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:41:00.100 [main] INFO  com.demo.baseutil.Basetest - Validate org is selected is clickable
14:41:02.529 [main] INFO  com.demo.baseutil.Basetest - Clicked on : org is selected
14:41:04.541 [main] INFO  com.demo.baseutil.Basetest - Enter the value into org value is entered
14:41:04.884 [main] INFO  com.demo.baseutil.Basetest - 178 typed into org value is entered
14:41:09.888 [main] INFO  com.demo.baseutil.Basetest - Validate org is selected is clickable
