11:09:43.413 [main] INFO  com.demo.baseutil.Basetest - 
11:09:43.419 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
11:09:43.603 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
11:09:43.615 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace/reports/Automation Report- 07_22_2024_11_09_43/Report/07_22_2024_11_09_43
11:09:43.770 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
11:09:43.771 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
11:09:57.698 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
11:10:00.218 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
11:10:00.241 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
11:10:00.259 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
11:10:00.260 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
11:10:00.260 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
11:10:00.260 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
11:10:02.696 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
11:10:02.697 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
11:10:03.093 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
11:10:03.094 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
11:10:05.367 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
11:10:05.368 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
11:10:05.710 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
11:10:09.776 [main] INFO  com.demo.baseutil.Basetest - Scroll down
11:10:09.776 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
11:10:12.905 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
11:10:14.920 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
11:10:24.942 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
11:10:27.389 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
11:10:29.395 [main] INFO  com.demo.baseutil.Basetest - Validate Network Management is clicked is clickable
11:10:32.002 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Network Management is clicked
11:10:37.133 [main] INFO  com.demo.baseutil.Basetest - Validate Click on profile account is clickable
11:10:39.598 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on profile account
11:10:39.598 [main] INFO  com.demo.baseutil.Basetest - Validate Logout the Farm2Plate account is clickable
11:10:42.123 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Logout the Farm2Plate account
11:10:42.123 [main] INFO  com.demo.baseutil.Basetest - user is on function call
11:10:42.123 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
11:10:44.514 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
11:10:44.514 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
11:10:44.991 [main] INFO  com.demo.baseutil.Basetest - yivljxii429@yopmail.com typed into Email Id Entered
11:10:44.991 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
11:10:47.433 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
11:10:47.433 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
11:10:47.828 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
11:10:51.904 [main] INFO  com.demo.baseutil.Basetest - Scroll down
11:10:51.904 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
11:10:54.606 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
11:11:02.634 [main] INFO  com.demo.baseutil.Basetest - Validate Click on address is clickable
11:11:05.048 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on address
11:11:05.048 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the  address
11:11:05.490 [main] INFO  com.demo.baseutil.Basetest - 123 William Street, New York, NY, USA typed into enter the  address
11:11:05.490 [main] INFO  com.demo.baseutil.Basetest - Validate Click on state is clickable
11:11:07.315 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
11:11:08.322 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
11:11:09.134 [main] ERROR com.demo.baseutil.Basetest - Failed to close the Browser
