16:51:55.035 [main] INFO  com.demo.baseutil.Basetest - 
16:51:55.040 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
16:51:55.133 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
16:51:55.141 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 10_08_2024_16_51_55/Report/10_08_2024_16_51_55
16:51:55.253 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
16:51:55.254 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
16:52:10.151 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
16:52:12.734 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
16:52:12.760 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
16:52:12.774 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
16:52:12.774 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
16:52:12.774 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
16:52:12.774 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
16:52:15.180 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
16:52:15.181 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
16:52:15.505 [main] INFO  com.demo.baseutil.Basetest - ldekkenq362@yopmail.com typed into Email Id Entered
16:52:15.505 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
16:52:17.883 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
16:52:17.884 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
16:52:18.075 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
16:52:22.144 [main] INFO  com.demo.baseutil.Basetest - Scroll down
16:52:22.144 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
16:52:25.191 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
16:52:27.729 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
16:52:37.749 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
16:52:40.153 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
16:52:52.158 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
16:52:54.550 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
16:53:00.613 [main] INFO  com.demo.baseutil.Basetest - Validate Asset & Infrastructure Data is clicked is clickable
16:53:02.054 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
16:53:02.511 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
16:53:02.975 [main] ERROR com.demo.baseutil.Basetest - Failed to close the Browser
