18:37:27.669 [main] INFO  com.demo.baseutil.Basetest - 
18:37:27.679 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
18:37:27.827 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
18:37:27.835 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 11_19_2024_18_37_27/Report/11_19_2024_18_37_27
18:37:27.960 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
18:37:27.962 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
18:37:37.835 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
18:37:40.445 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
18:37:40.465 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
18:37:40.479 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
18:37:40.479 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
18:37:40.480 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
18:37:40.480 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
18:37:43.049 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
18:37:43.050 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
18:37:43.365 [main] INFO  com.demo.baseutil.Basetest - ldekkenq362@yopmail.com typed into Email Id Entered
18:37:43.366 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
18:37:45.782 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
18:37:45.782 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
18:37:46.062 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
18:37:50.130 [main] INFO  com.demo.baseutil.Basetest - Scroll down
18:37:50.130 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
18:37:53.414 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
18:37:55.905 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
18:38:05.909 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
18:38:08.581 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
18:38:16.631 [main] INFO  com.demo.baseutil.Basetest - Scroll down
18:38:18.645 [main] INFO  com.demo.baseutil.Basetest - Validate Products is clicked is clickable
18:38:21.637 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Products is clicked
18:38:26.647 [main] INFO  com.demo.baseutil.Basetest - Validate Add new is clicked is clickable
18:38:29.299 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add new is clicked
18:38:31.305 [main] INFO  com.demo.baseutil.Basetest - Validate Click on productcategory is clickable
18:38:33.857 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on productcategory
18:38:33.857 [main] INFO  com.demo.baseutil.Basetest - Validate productbasedfood is clicked is clickable
18:38:36.182 [main] INFO  com.demo.baseutil.Basetest - Clicked on : productbasedfood is clicked
18:38:36.183 [main] INFO  com.demo.baseutil.Basetest - Validate product name is selected is clickable
18:38:38.631 [main] INFO  com.demo.baseutil.Basetest - Clicked on : product name is selected
18:38:38.632 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the product
18:38:38.903 [main] INFO  com.demo.baseutil.Basetest - wheat11772 typed into enter the product
18:38:38.904 [main] INFO  com.demo.baseutil.Basetest - Validate Click on productid is clickable
18:38:41.279 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on productid
18:38:41.280 [main] INFO  com.demo.baseutil.Basetest - Validate Click on checkbox is clickable
