14:08:48.037 [main] INFO  com.demo.baseutil.Basetest - 
14:08:48.044 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
14:08:48.144 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
14:08:48.150 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace demo latest/reports/Automation Report- 09_12_2024_14_08_48/Report/09_12_2024_14_08_48
14:08:48.265 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
14:08:48.269 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
14:09:00.840 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
14:09:03.304 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
14:09:03.318 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
14:09:03.326 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
14:09:03.326 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
14:09:03.327 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
14:09:03.327 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
14:09:05.624 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
14:09:05.624 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
14:09:06.004 [main] INFO  com.demo.baseutil.Basetest - deeksha.thakur@farmtoplate.io typed into Email Id Entered
14:09:06.005 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
14:09:08.327 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
14:09:08.327 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
14:09:08.618 [main] INFO  com.demo.baseutil.Basetest - Admin@123$$ typed into Password Id Entered
14:09:12.674 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:09:12.674 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
14:09:15.694 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
14:09:18.700 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
14:09:28.724 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
14:09:31.151 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
14:09:39.215 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:09:41.220 [main] INFO  com.demo.baseutil.Basetest - Validate Products is clicked is clickable
14:09:43.634 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Products is clicked
14:09:48.639 [main] INFO  com.demo.baseutil.Basetest - Validate Add new is clicked is clickable
14:09:51.069 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add new is clicked
14:09:53.081 [main] INFO  com.demo.baseutil.Basetest - Validate Click on productcategory is clickable
14:09:55.407 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on productcategory
14:09:55.408 [main] INFO  com.demo.baseutil.Basetest - Validate productbasedfood is clicked is clickable
14:09:57.842 [main] INFO  com.demo.baseutil.Basetest - Clicked on : productbasedfood is clicked
14:09:57.843 [main] INFO  com.demo.baseutil.Basetest - Validate product name is selected is clickable
14:10:00.175 [main] INFO  com.demo.baseutil.Basetest - Clicked on : product name is selected
14:10:00.177 [main] INFO  com.demo.baseutil.Basetest - Enter the value into enter the product
14:10:00.720 [main] INFO  com.demo.baseutil.Basetest - wheat23653757102086059 typed into enter the product
14:10:00.721 [main] INFO  com.demo.baseutil.Basetest - Validate Click on productid is clickable
14:10:02.989 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on productid
14:10:02.990 [main] INFO  com.demo.baseutil.Basetest - Validate Click on checkbox is clickable
14:10:05.395 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on checkbox
14:10:05.396 [main] INFO  com.demo.baseutil.Basetest - Validate Click on autogenerate is clickable
14:10:07.703 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on autogenerate
14:10:07.704 [main] INFO  com.demo.baseutil.Basetest - Validate Click on productdesc is clickable
14:10:10.024 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on productdesc
14:10:10.024 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Enetered the product desc
14:10:10.341 [main] INFO  com.demo.baseutil.Basetest - test typed into Enetered the product desc
14:10:10.342 [main] INFO  com.demo.baseutil.Basetest - Validate Click on upload is clickable
14:10:12.758 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on upload
14:10:23.316 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:10:23.316 [main] INFO  com.demo.baseutil.Basetest - Validate Click on ingrediant name is clickable
14:10:25.635 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on ingrediant name
14:10:25.635 [main] INFO  com.demo.baseutil.Basetest - Enter the value into ingredient name is entered
14:10:25.930 [main] INFO  com.demo.baseutil.Basetest - wheat typed into ingredient name is entered
14:10:28.935 [main] INFO  com.demo.baseutil.Basetest - Validate Click on ingrediant name is clickable
14:10:31.244 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on ingrediant name
14:10:31.245 [main] INFO  com.demo.baseutil.Basetest - Enter the value into nutri name is entered
14:10:31.534 [main] INFO  com.demo.baseutil.Basetest - fact typed into nutri name is entered
14:10:31.535 [main] INFO  com.demo.baseutil.Basetest - Validate Click on ingrediant QTY is clickable
14:10:33.874 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on ingrediant QTY
14:10:33.874 [main] INFO  com.demo.baseutil.Basetest - Enter the value into nutri qty is entered
14:10:34.145 [main] INFO  com.demo.baseutil.Basetest - 1 typed into nutri qty is entered
14:10:34.145 [main] INFO  com.demo.baseutil.Basetest - Validate Click on ingrediant drop is clickable
14:10:36.386 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on ingrediant drop
14:10:38.399 [main] INFO  com.demo.baseutil.Basetest - Validate Click on ingrediant value is clickable
14:10:40.763 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on ingrediant value
14:10:46.839 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:10:48.877 [main] INFO  com.demo.baseutil.Basetest - Scroll down successful
14:10:48.877 [main] INFO  com.demo.baseutil.Basetest - Validate Click on ingrediant name is clickable
14:10:51.170 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Click on ingrediant name
