19:23:35.236 [main] INFO  com.demo.baseutil.Basetest - 
19:23:35.248 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
19:23:35.385 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
19:23:35.396 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 01_22_2025_19_23_35/Report/01_22_2025_19_23_35
19:23:35.540 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
19:23:35.544 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
19:23:51.603 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
19:23:54.347 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
19:23:54.884 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
19:23:54.907 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:23:54.908 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
19:23:54.908 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
19:23:54.909 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
19:23:57.741 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
19:23:57.743 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
19:23:58.163 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
19:23:58.163 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
19:24:00.529 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
19:24:00.530 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
19:24:00.873 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
19:24:04.936 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:24:04.937 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
19:24:08.140 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
19:24:10.165 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
19:24:20.182 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
19:24:22.677 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
19:24:35.692 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
19:24:38.137 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
19:24:44.219 [main] INFO  com.demo.baseutil.Basetest - Validate Asset & Infrastructure Data is clicked is clickable
19:24:46.692 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Asset & Infrastructure Data is clicked
19:24:48.708 [main] INFO  com.demo.baseutil.Basetest - Validate drivers is clicked is clickable
19:24:51.188 [main] INFO  com.demo.baseutil.Basetest - Clicked on : drivers is clicked
