11:05:34.104 [main] INFO  com.demo.baseutil.Basetest - 
11:05:34.111 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
11:05:34.247 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
11:05:34.256 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 10_18_2024_11_05_34/Report/10_18_2024_11_05_34
11:05:34.386 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
11:05:34.388 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
11:08:11.553 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
11:08:17.783 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
11:08:17.949 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
11:08:17.964 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
11:08:17.969 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
11:08:17.969 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
11:08:17.969 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
11:08:28.859 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
11:08:28.859 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
11:08:32.144 [main] INFO  com.demo.baseutil.Basetest - ldekkenq362@yopmail.com typed into Email Id Entered
11:08:32.144 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
11:08:39.088 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
11:08:39.090 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
11:08:40.600 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
11:08:45.059 [main] INFO  com.demo.baseutil.Basetest - Scroll down
