19:16:39.189 [main] INFO  com.demo.baseutil.Basetest - 
19:16:39.206 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
19:16:39.443 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
19:16:39.462 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace/reports/Automation Report- 08_14_2024_19_16_39/Report/08_14_2024_19_16_39
19:16:39.678 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
19:16:39.682 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
19:17:04.431 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
19:17:07.006 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
19:17:07.024 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
19:17:07.040 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:17:07.041 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
19:17:07.041 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
19:17:07.041 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
19:17:09.392 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
19:17:09.393 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
19:17:09.815 [main] INFO  com.demo.baseutil.Basetest - ldekkenq362@yopmail.com typed into Email Id Entered
19:17:09.816 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
19:17:12.175 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
19:17:12.175 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
19:17:12.832 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
19:17:16.923 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:17:16.923 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
