14:40:22.111 [main] INFO  com.demo.baseutil.Basetest - 
14:40:22.123 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
14:40:22.347 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
14:40:22.363 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 10_25_2024_14_40_22/Report/10_25_2024_14_40_22
14:40:22.549 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
14:40:22.551 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
14:40:44.689 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
14:40:47.418 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
14:40:47.748 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
14:40:47.771 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
14:40:47.772 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
14:40:47.772 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
14:40:47.772 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
14:40:50.467 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
14:40:50.468 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
14:40:50.957 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
14:40:50.958 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
14:40:53.445 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
14:40:53.445 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
14:40:54.186 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
14:40:58.279 [main] INFO  com.demo.baseutil.Basetest - Scroll down
