19:43:28.423 [main] INFO  com.demo.baseutil.Basetest - 
19:43:28.431 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
19:43:28.625 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
19:43:28.645 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 10_24_2024_19_43_28/Report/10_24_2024_19_43_28
19:43:28.898 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
19:43:28.927 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
19:43:48.374 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
19:43:50.945 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
19:43:50.973 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
19:43:50.992 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:43:50.992 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
19:43:50.992 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
19:43:50.993 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
19:43:53.842 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
19:43:53.843 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
19:43:54.457 [main] INFO  com.demo.baseutil.Basetest - farmtoplatef2p@paramountsoft.net typed into Email Id Entered
19:43:54.457 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
19:43:56.900 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
19:43:56.901 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
19:43:57.360 [main] INFO  com.demo.baseutil.Basetest - Admin1234 typed into Password Id Entered
19:44:06.465 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:44:07.466 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
19:44:10.950 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
19:44:19.238 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
19:44:32.251 [main] INFO  com.demo.baseutil.Basetest - Validate Network Management is clicked is clickable
19:44:34.883 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Network Management is clicked
19:44:38.890 [main] INFO  com.demo.baseutil.Basetest - Validate Add new is clicked is clickable
19:44:41.376 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add new is clicked
19:44:43.391 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation Name is clicked is clickable
19:44:45.893 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation Name is clicked
19:44:45.894 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Organisation is Entered
19:44:46.352 [main] INFO  com.demo.baseutil.Basetest - ONjsuQFa typed into Organisation is Entered
19:44:46.354 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation type is clicked is clickable
19:44:48.793 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation type is clicked
19:44:48.795 [main] INFO  com.demo.baseutil.Basetest - Validate upstream is selected is clickable
19:44:51.277 [main] INFO  com.demo.baseutil.Basetest - Clicked on : upstream is selected
19:44:51.278 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation role is clicked is clickable
19:44:53.708 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation role is clicked
19:44:53.708 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation role is selected is clickable
19:44:56.153 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation role is selected
19:44:56.154 [main] INFO  com.demo.baseutil.Basetest - Validate module is clicked is clickable
19:44:58.965 [main] INFO  com.demo.baseutil.Basetest - Clicked on : module is clicked
19:44:58.966 [main] INFO  com.demo.baseutil.Basetest - Validate module is selected is clickable
19:45:01.622 [main] INFO  com.demo.baseutil.Basetest - Clicked on : module is selected
19:45:01.625 [main] INFO  com.demo.baseutil.Basetest - Validate email field is clicked is clickable
19:45:04.163 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email field is clicked
19:45:04.165 [main] INFO  com.demo.baseutil.Basetest - Enter the value into emailid is Entered
19:45:04.774 [main] INFO  com.demo.baseutil.Basetest - 44501avcyghg@yopmail.com typed into emailid is Entered
19:45:10.886 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:45:17.898 [main] INFO  com.demo.baseutil.Basetest - Validate Database Type is clicked is clickable
19:45:20.372 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Database Type is clicked
19:45:20.374 [main] INFO  com.demo.baseutil.Basetest - Validate Db is selected is clickable
19:45:22.904 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Db is selected
19:45:24.936 [main] INFO  com.demo.baseutil.Basetest - Scroll down successful
19:45:25.954 [main] INFO  com.demo.baseutil.Basetest - Validate Db is selected is clickable
19:45:28.468 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Db is selected
19:45:30.481 [main] INFO  com.demo.baseutil.Basetest - Validate ordermgmt is selected is clickable
19:45:32.961 [main] INFO  com.demo.baseutil.Basetest - Clicked on : ordermgmt is selected
19:45:32.962 [main] INFO  com.demo.baseutil.Basetest - Validate Soil Dashboard is selected is clickable
19:45:35.464 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Soil Dashboard is selected
19:45:35.466 [main] INFO  com.demo.baseutil.Basetest - Validate Submit Button is clicked is clickable
19:45:37.964 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Submit Button is clicked
19:45:40.467 [main] INFO  com.demo.baseutil.Basetest - Validate Email address input field is clicked is clickable
19:45:47.011 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Email address input field is clicked
19:45:47.013 [main] INFO  com.demo.baseutil.Basetest - Enter the value into email address is entered
19:45:47.372 [main] INFO  com.demo.baseutil.Basetest - 44501avcyghg@yopmail.com typed into email address is entered
19:45:47.373 [main] INFO  com.demo.baseutil.Basetest - Validate arrow button is clicked is clickable
19:45:49.981 [main] INFO  com.demo.baseutil.Basetest - Clicked on : arrow button is clicked
19:46:00.026 [main] INFO  com.demo.baseutil.Basetest - Validate first email is clicked is clickable
19:46:41.450 [main] ERROR com.demo.baseutil.Basetest - first email is clicked is not clickable
19:46:41.457 [main] ERROR com.demo.baseutil.Basetest - Unable to click on first email is clicked
19:47:23.267 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
19:47:24.774 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
19:47:36.592 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
19:47:39.058 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
19:47:39.069 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
19:47:39.080 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:47:39.080 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
19:47:39.081 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
19:47:39.081 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
19:47:41.641 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
19:47:41.642 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
19:47:42.053 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
19:47:42.054 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
19:47:44.443 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
19:47:44.444 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
19:47:44.752 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
19:47:48.859 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:47:48.859 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
19:47:52.676 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
19:47:54.858 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
19:48:04.878 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
19:48:07.349 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
19:48:09.350 [main] INFO  com.demo.baseutil.Basetest - Validate click on dashboard is clickable
19:48:12.245 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on dashboard
19:48:14.254 [main] INFO  com.demo.baseutil.Basetest - Validate click on organisation network is clickable
19:48:16.607 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on organisation network
19:48:21.653 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:48:21.653 [main] INFO  com.demo.baseutil.Basetest - UI verified for Organisation network page.
19:48:23.696 [main] INFO  com.demo.baseutil.Basetest - Validate click on product register is clickable
19:48:26.168 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on product register
19:48:33.345 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:48:33.345 [main] INFO  com.demo.baseutil.Basetest - UI verified for Product page.
19:48:34.383 [main] INFO  com.demo.baseutil.Basetest - Validate click on lots is clickable
19:48:36.741 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on lots
19:48:42.793 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:48:42.793 [main] INFO  com.demo.baseutil.Basetest - UI verified for Lots page.
19:48:45.439 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
19:48:46.205 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
19:48:58.027 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
19:49:00.515 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
19:49:00.528 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
19:49:00.538 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
19:49:00.538 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
19:49:00.538 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
19:49:00.539 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
19:49:02.997 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
19:49:02.998 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
19:49:03.400 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
19:49:03.400 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
19:49:05.708 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
19:49:05.708 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
19:49:06.081 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
19:49:10.143 [main] INFO  com.demo.baseutil.Basetest - Scroll down
19:49:10.143 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
19:49:13.492 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
19:49:15.511 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
19:49:25.538 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
19:49:28.016 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
19:49:30.033 [main] INFO  com.demo.baseutil.Basetest - Validate Network Management is clicked is clickable
19:49:32.559 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Network Management is clicked
19:49:37.561 [main] INFO  com.demo.baseutil.Basetest - Validate Add new is clicked is clickable
19:49:40.088 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Add new is clicked
19:49:42.104 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation Name is clicked is clickable
19:49:44.553 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation Name is clicked
19:49:44.554 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Organisation is Entered
19:49:44.978 [main] INFO  com.demo.baseutil.Basetest - Ojeiajij typed into Organisation is Entered
19:49:44.979 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation type is clicked is clickable
19:49:47.398 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation type is clicked
19:49:47.398 [main] INFO  com.demo.baseutil.Basetest - Validate upstream is selected is clickable
19:49:49.947 [main] INFO  com.demo.baseutil.Basetest - Clicked on : upstream is selected
19:49:49.948 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation role is clicked is clickable
19:49:52.427 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation role is clicked
19:49:52.428 [main] INFO  com.demo.baseutil.Basetest - Validate Organisation role is selected is clickable
19:49:54.886 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Organisation role is selected
19:49:54.886 [main] INFO  com.demo.baseutil.Basetest - Validate module is clicked is clickable
19:49:57.354 [main] INFO  com.demo.baseutil.Basetest - Clicked on : module is clicked
19:49:57.354 [main] INFO  com.demo.baseutil.Basetest - Validate module is selected is clickable
19:49:59.767 [main] INFO  com.demo.baseutil.Basetest - Clicked on : module is selected
19:49:59.767 [main] INFO  com.demo.baseutil.Basetest - Validate email field is clicked is clickable
19:50:02.405 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email field is clicked
19:50:02.405 [main] INFO  com.demo.baseutil.Basetest - Enter the value into emailid is Entered
19:50:03.149 [main] INFO  com.demo.baseutil.Basetest - hqeMjjIE616@yopmail.com typed into emailid is Entered
19:50:04.167 [main] INFO  com.demo.baseutil.Basetest - Validate sendinvite button is clicked is clickable
19:50:06.580 [main] INFO  com.demo.baseutil.Basetest - Clicked on : sendinvite button is clicked
19:50:08.593 [main] INFO  com.demo.baseutil.Basetest - Validate submit is selected is clickable
19:50:11.040 [main] INFO  com.demo.baseutil.Basetest - Clicked on : submit is selected
19:50:26.206 [main] INFO  com.demo.baseutil.Basetest - Validate Email address input field is clicked is clickable
19:50:28.651 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Email address input field is clicked
19:50:28.652 [main] INFO  com.demo.baseutil.Basetest - Enter the value into email address is entered
19:50:29.108 [main] INFO  com.demo.baseutil.Basetest - hqeMjjIE616@yopmail.com typed into email address is entered
