15:13:55.454 [main] INFO  com.demo.baseutil.Basetest - 
15:13:55.461 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
15:13:55.598 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
15:13:55.606 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 01_24_2025_15_13_55/Report/01_24_2025_15_13_55
15:13:55.775 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
15:13:55.778 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
15:14:06.023 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
15:14:08.771 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
15:14:08.805 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
15:14:08.820 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
15:14:08.820 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
15:14:08.821 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
15:14:08.821 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
15:14:11.641 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
15:14:11.642 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
15:14:12.176 [main] INFO  com.demo.baseutil.Basetest - ldekkenq362@yopmail.com typed into Email Id Entered
15:14:12.177 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
15:14:14.657 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
15:14:14.657 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
15:14:15.091 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
15:14:19.171 [main] INFO  com.demo.baseutil.Basetest - Scroll down
15:14:19.171 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
15:14:22.591 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
15:14:24.887 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
15:14:34.893 [main] INFO  com.demo.baseutil.Basetest - Validate trace is clicked is clickable
15:14:37.490 [main] INFO  com.demo.baseutil.Basetest - Clicked on : trace is clicked
15:14:42.491 [main] INFO  com.demo.baseutil.Basetest - Scroll till the scrolled to process
15:14:42.625 [main] INFO  com.demo.baseutil.Basetest - Scroll till the scrolled to process completed
15:14:47.627 [main] INFO  com.demo.baseutil.Basetest - Validate Process is clicked is clickable
15:14:50.206 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Process is clicked
