18:44:19.611 [main] INFO  com.demo.baseutil.Basetest - 
18:44:19.617 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
18:44:19.699 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
18:44:19.705 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace\com.NFR.Trace/reports/Automation Report- 03_21_2024_18_44_19/Report/03_21_2024_18_44_19
18:44:19.805 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
18:44:19.809 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
18:44:43.705 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
18:44:45.968 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
18:44:46.009 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
18:44:46.031 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
18:44:46.034 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
18:44:46.034 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
18:44:46.036 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
18:44:48.583 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
18:44:48.584 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
18:44:48.934 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
18:44:48.935 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
18:44:51.333 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
18:44:51.333 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
18:44:51.622 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
18:44:51.622 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
18:44:54.985 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
18:44:56.999 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
18:45:07.026 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
18:45:16.167 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
18:45:18.182 [main] INFO  com.demo.baseutil.Basetest - Validate click on dashboard is clickable
18:45:21.485 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on dashboard
18:45:23.498 [main] INFO  com.demo.baseutil.Basetest - Validate click on organisation network is clickable
18:45:25.383 [main] INFO  com.demo.baseutil.Basetest - Browser is closed sucessfuly
