14:53:10.699 [main] INFO  com.demo.baseutil.Basetest - 
14:53:10.706 [main] INFO  com.demo.baseutil.Basetest - Running locally JavaMail
14:53:10.803 [main] INFO  com.demo.baseutil.Basetest2 - Folder creation for Extent
14:53:10.809 [main] INFO  com.demo.baseutil.Basetest - ExtentDir:-C:\Users\Deepti Jindal\eclipse-workspace2\com.NFR.Trace QA latest/reports/Automation Report- 11_25_2024_14_53_10/Report/11_25_2024_14_53_10
14:53:10.919 [main] INFO  com.demo.baseutil.Basetest - Report Initiated
14:53:10.920 [main] INFO  com.demo.baseutil.Basetest - Screenshot folder created
14:53:21.346 [main] INFO  com.demo.baseutil.Basetest - Validate Sign in with FarmtoPlate account is clickable
14:53:23.746 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Sign in with FarmtoPlate account
14:53:23.759 [main] INFO  com.demo.baseutil.Basetest - Url contains farmtoplateapps.io/login
14:53:23.766 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
14:53:23.766 [main] INFO  com.demo.baseutil.Basetest - UI verified for Sigin page.
14:53:23.767 [main] INFO  com.demo.baseutil.Basetest - Sign in function call
14:53:23.767 [main] INFO  com.demo.baseutil.Basetest - Validate email address field is clicked is clickable
14:53:26.066 [main] INFO  com.demo.baseutil.Basetest - Clicked on : email address field is clicked
14:53:26.066 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Email Id Entered
14:53:26.343 [main] INFO  com.demo.baseutil.Basetest - 139@yopmail.com typed into Email Id Entered
14:53:26.344 [main] INFO  com.demo.baseutil.Basetest - Validate Enter the password is clickable
14:53:28.629 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Enter the password
14:53:28.629 [main] INFO  com.demo.baseutil.Basetest - Enter the value into Password Id Entered
14:53:28.918 [main] INFO  com.demo.baseutil.Basetest - Admin@1234 typed into Password Id Entered
14:53:32.994 [main] INFO  com.demo.baseutil.Basetest - Scroll down
14:53:32.994 [main] INFO  com.demo.baseutil.Basetest - Validate Press the signin button is clickable
14:53:36.098 [main] INFO  com.demo.baseutil.Basetest - Clicked on : Press the signin button
14:53:38.116 [main] INFO  com.demo.baseutil.Basetest - HomePage title  is matched
14:53:48.127 [main] INFO  com.demo.baseutil.Basetest - Validate click on trace is clickable
14:53:50.562 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on trace
14:53:52.569 [main] INFO  com.demo.baseutil.Basetest - Validate click on dashboard is clickable
14:53:55.115 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on dashboard
14:53:57.125 [main] INFO  com.demo.baseutil.Basetest - Validate click on organisation network is clickable
14:53:59.561 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on organisation network
14:54:04.630 [main] INFO  com.demo.baseutil.Basetest - Sign in title matched
14:54:04.630 [main] INFO  com.demo.baseutil.Basetest - UI verified for Organisation network page.
14:54:06.663 [main] INFO  com.demo.baseutil.Basetest - Validate click on product register is clickable
14:54:09.038 [main] INFO  com.demo.baseutil.Basetest - Clicked on : click on product register
